"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSDARG00000007221",40.4355257796087,-0.961239162281441,0.653301883869284,-1.47135525859554,0.141195066496012,0.384486334565597,"pbk"
"ENSDARG00000007231",152.705189893556,0.382986934651413,0.455026700167115,0.841680135497006,0.399967020225912,0.672270626882465,"ryk"
"ENSDARG00000007241",222.678286829908,-1.43314552620568,0.507420221041574,-2.82437606302698,0.00473727655079067,0.0560703716574524,"mycb"
"ENSDARG00000007244",66.7992496579233,-0.0169057293128916,0.527994000755372,-0.0320187905330467,0.974457065901208,0.991824801501234,"acp2"
"ENSDARG00000007250",19.8481099144218,0.17710758007296,0.844810747408778,0.209641722262872,0.833947313502498,0.938630128357094,"use1"
"ENSDARG00000007257",208.804225859854,-1.64445490888634,0.468018692618761,-3.51365219984041,0.000441991120002978,0.0119618743850372,"rab5ab"
"ENSDARG00000007264",81.4169944079656,0.215182926145046,0.500931613718946,0.429565474112355,0.667511756662627,0.855519771834764,NA
"ENSDARG00000007271",44.8998158831602,-0.431131322306082,0.616487754105522,-0.699334770942242,0.484342841937408,0.737502421886168,"mynn"
"ENSDARG00000007275",96.712326015156,1.03403960723145,0.53909788723227,1.91809248695115,0.0550992849499529,0.227327117851304,"si:ch211-251b21.1"
"ENSDARG00000007278",272.231058412343,0.219737467728315,0.504315638473137,0.435714165822006,0.663044126562526,0.85241367223372,"ect2"
"ENSDARG00000007279",201.056586548052,-0.417036689160442,0.436214072415602,-0.956036761608898,0.339053662078065,0.62136509692578,"yipf5"
"ENSDARG00000007285",553.644286601383,-1.59724040375224,0.561630632638828,-2.84393391480018,0.0044560289046533,0.0538490182596667,"mrpl57"
"ENSDARG00000007294",390.229349118804,-0.238071789799743,0.421520164387456,-0.564793359638451,0.572214324175919,0.795629394092137,"aco2"
"ENSDARG00000007302",163.801590165807,0.318470910554703,0.467650303875066,0.681002252999248,0.495870064835961,0.746360037325449,"sh3gl3b"
"ENSDARG00000007315",42.7447978817574,0.46169805164772,0.577483408515158,0.799500115223832,0.424000479868078,0.690499259640475,"tmpoa"
"ENSDARG00000007320",27689.157133519,-1.31180179623448,0.501962021182385,-2.61334870145055,0.00896597719569509,0.0803387661340437,"rpl7"
"ENSDARG00000007323",1159.92476415119,-0.989790004578836,0.386434293338927,-2.56134101356974,0.0104268952900608,0.0868348580874934,"chmp4bb"
"ENSDARG00000007347",578.117993532579,-0.884323076058913,0.407016168208489,-2.17269765953359,0.0298030800567838,0.159033142221471,"degs1"
"ENSDARG00000007359",100.238858802411,-1.17274472568604,0.595409325402177,-1.96964453805605,0.0488791234591441,0.212598124243248,"zgc:56596"
"ENSDARG00000007362",215.203254529492,-0.350266244341767,0.42462592616791,-0.824881908419461,0.409438638460315,0.679008992001988,"sft2d1"
"ENSDARG00000007369",192.513797490937,1.09412042057894,0.535155110996738,2.04449214460668,0.0409049526530843,0.192040247332916,"tcf7l1b"
"ENSDARG00000007370",390.048132444275,1.24388078654139,0.466903316432016,2.66410784152678,0.00771928117215255,0.0741468658225816,"dysf"
"ENSDARG00000007377",1563.09773280546,0.0436318543307448,0.396114747754419,0.110149532624308,0.912290785763853,0.971523831916184,"odc1"
"ENSDARG00000007385",891.892727578085,-0.795917917319538,0.395073988316002,-2.01460470913848,0.0439460836742767,0.200110560414485,"cct7"
"ENSDARG00000007387",73.0091595216903,-0.795034804399365,0.569066303956293,-1.39708641835245,0.162387585485528,0.418701555391519,"irf2a"
"ENSDARG00000007396",304.412130360524,-0.585761066138957,0.497419267815579,-1.17760027413359,0.238956000535845,0.519847085408842,"rnd3b"
"ENSDARG00000007398",54.8180000621117,1.3544313600463,0.599941612289482,2.25760529408446,0.023970278305355,0.142673445922608,"lrrk1"
"ENSDARG00000007405",137.776078737224,-1.05739157105216,0.490465813357136,-2.15589250515655,0.0310920598461599,0.163412411334825,"strap"
"ENSDARG00000007409",38.3625237910835,-0.718430495758989,0.779954105982766,-0.921118935393953,0.35698833523053,0.636845438757724,"ppifa"
"ENSDARG00000007412",248.447800646119,0.05106390947041,0.498271701405058,0.102482058134983,0.91837405339635,0.97323627046157,"slc2a1b"
"ENSDARG00000007413",114.637442702371,1.03163550083153,0.478429837911937,2.15629423393408,0.0310606972323373,0.16332862101179,"arid2"
"ENSDARG00000007418",99.1202738975199,-1.62218134391704,0.749323960999522,-2.16485983145824,0.0303984211740043,0.160859818111031,"chmp4c"
"ENSDARG00000007425",103.494339254139,-0.113362773157151,0.546402267098377,-0.207471271594744,0.835641826496806,0.939125074779339,"apol1"
"ENSDARG00000007429",28.5575801780806,-0.271011703470749,0.735521725183399,-0.368461860733174,0.712528878524902,0.879771853989269,"ndor1"
"ENSDARG00000007438",192.519808159015,-1.08394664265016,0.435088646923199,-2.49132366545408,0.0127268123247014,0.0974846077722823,"ube2ib"
"ENSDARG00000007461",44.6452608938017,1.60444208899019,0.617049605938955,2.60018331354209,0.0093173973496165,0.0815871516953599,"srgap1a"
"ENSDARG00000007485",62.209010749463,0.703090892358743,0.571374916486864,1.23052460314804,0.218500719647555,0.494778220916148,"epc2"
"ENSDARG00000007494",62.4008975670365,1.82241904346635,0.543317118583102,3.35424557985394,0.000795816991580367,0.0180357814950167,"st3gal8"
"ENSDARG00000007496",47.6906355591675,0.0922257922803611,0.57263980929272,0.161053756277041,0.872051061826515,0.955743497651402,"ufl1"
"ENSDARG00000007523",142.742070884296,1.1794978533503,0.438154811597057,2.69196599496666,0.00710321874223209,0.0710375081854237,"kmt2e"
"ENSDARG00000007526",327.710524271488,-1.05050927525419,0.447112959836372,-2.3495388629277,0.0187966817876901,0.122776173457657,"ndufs2"
"ENSDARG00000007531",93.2955531168308,-0.718181354138698,0.573076718551392,-1.25320281018237,0.210131907521025,0.484327449530918,"zcchc9"
"ENSDARG00000007534",24.496020471228,-2.43343022237423,0.805324780569722,-3.02167557870592,0.00251379806203036,0.0376259804947565,"itln1"
"ENSDARG00000007560",30.6969733463871,1.12677001290306,0.727995956866621,1.54776960266758,0.121677777494876,0.352008668978134,"sema3bl"
"ENSDARG00000007566",200.735690750015,0.147136666637939,0.565447925575774,0.260212585426174,0.79469979680262,0.920296011114591,"appbp2"
"ENSDARG00000007597",59.3920215790155,-0.753671961561535,0.680339577718174,-1.10778791392574,0.267953420944072,0.548099605182213,"bloc1s4"
"ENSDARG00000007601",79.8380782886667,-0.034723897710251,0.497191631117059,-0.0698400687723474,0.944320954754651,0.983256328561193,"zmynd8"
"ENSDARG00000007603",151.357116188444,-0.2313040714756,0.453392486196844,-0.510163001190932,0.609937270555236,0.819160295662706,"stxbp2"
"ENSDARG00000007624",29.1374262381119,-1.31363625742042,0.776149859323086,-1.69250337630171,0.0905500369071309,0.301026840027256,"gins1"
"ENSDARG00000007630",23.7952552303589,0.114702130394205,0.747212978085915,0.153506608902899,0.877998778927721,0.957015360797582,"mkrn2"
"ENSDARG00000007639",116.3794738724,0.448162919239524,0.555070112415549,0.80739875776992,0.41943678240333,0.686256492359018,"cnot4b"
"ENSDARG00000007657",54.8103927914756,-1.38702089015254,0.721600232694534,-1.92214584656278,0.0545874086319838,0.226208005886509,"ccnh"
"ENSDARG00000007671",27.3193352913985,-0.104382281410091,0.714778278097255,-0.146034490147011,0.883894161081691,0.960122930974018,"ghrb"
"ENSDARG00000007678",88.8149343408947,2.39645429957704,0.477373033142093,5.02008729693728,5.16480023128327e-07,4.59701652585753e-05,"ttyh3b"
"ENSDARG00000007682",61.2105445285972,-0.271648580056214,0.621535739664216,-0.437060272998898,0.662067637238994,0.852315289724187,"ppdpfa"
"ENSDARG00000007691",92.6348324752766,-0.270487404541069,0.51195601321012,-0.52834110267605,0.597262608345244,0.81145707682398,"cul1b"
"ENSDARG00000007693",1187.98632361071,0.144975677426612,0.496131749435206,0.29221205373704,0.770124496091488,0.908477177860849,"nfkbiab"
"ENSDARG00000007697",34.0171311863694,0.913308533525654,0.643910665859409,1.41837770664458,0.156080520708681,0.408594319996393,"fabp7a"
"ENSDARG00000007708",1500.77870227537,-0.450853882880351,0.446500313495389,-1.00975042850671,0.312614875362761,0.595187021560175,"nsa2"
"ENSDARG00000007709",77.4192082826939,-1.90126219661036,0.678896476237076,-2.8005185814905,0.00510205700527475,0.0589252275756256,"adamts8a"
"ENSDARG00000007711",194.279989324103,-0.229400444985169,0.443713789338504,-0.517000937309527,0.605155504516237,0.816709261653607,"rab3il1"
"ENSDARG00000007720",367.113663208595,-1.44922496368892,0.539655694826572,-2.6854621892847,0.00724295694134047,0.0718252838630689,"sub1b"
"ENSDARG00000007722",24.2453372317782,0.38020479203515,0.704503062636386,0.539677983247299,0.589419126083018,0.805943565829482,"nudt8"
"ENSDARG00000007727",35.7239162450527,0.667298813565021,0.678185134179678,0.98394786310404,0.325141148428891,0.607977517181249,"rgl2"
"ENSDARG00000007734",21.3446566022213,-0.677799623289509,0.779314289976035,-0.869738476514209,0.384443340137996,0.658768086762004,"stn1"
"ENSDARG00000007737",73.2596208046396,0.514741650115136,0.525913950454966,0.978756409997938,0.327700352339739,0.610880676359657,"zyg11"
"ENSDARG00000007743",101.51744733593,-2.28604237754481,0.662064013383143,-3.4529023347201,0.0005545897556026,0.0141341088595129,"il15l"
"ENSDARG00000007744",195.386357838201,-0.86758648387192,0.492584585696411,-1.76129442346503,0.0781885834238023,0.276968898193469,"tsr1"
"ENSDARG00000007745",752.257572263886,-1.2043311736213,0.458255428683516,-2.62807835595342,0.0085868733946776,0.0782014643194684,"uqcrfs1"
"ENSDARG00000007751",22.6999693035039,0.451742549513681,0.753206998801947,0.599758831545941,0.548666973652468,0.781598444733318,"lmnl3"
"ENSDARG00000007753",36.4139011981821,-0.644108977666145,0.619643708321285,-1.03948280119093,0.298580252754966,0.580719330200203,"cpne2"
"ENSDARG00000007755",120.669591339333,-0.570680084750264,0.458895459806768,-1.24359496821033,0.213648669026633,0.488549544649816,"skic8"
"ENSDARG00000007760",68.0095110366994,-0.979756489451321,0.580054396081239,-1.68907691428668,0.0912046912819,0.301890779532073,"spg21"
"ENSDARG00000007764",43.1702521558271,-0.0561099328611914,0.638225014671098,-0.0879155964924173,0.929943760395453,0.978074613600102,"klhdc10"
"ENSDARG00000007769",20.6742265135656,0.495459552655067,0.93929946038017,0.527477735859164,0.597861873460601,0.811679263023438,"sult5a1"
"ENSDARG00000007774",34.1013131249996,0.262929429956893,0.664946939779671,0.395414151456979,0.69253726688157,0.870135991919428,"vash2"
"ENSDARG00000007786",115.239338041391,0.211748338591212,0.506340684124356,0.418193412519085,0.675805711742283,0.860323531454683,"tmx2b"
"ENSDARG00000007791",1116.17941147628,-0.0890943218322276,0.396393708790979,-0.224762199440475,0.822164274152042,0.933455922547093,"ppp2r1ba"
"ENSDARG00000007795",573.485946990387,-0.311894252717543,0.45597467050202,-0.684016619550714,0.493964671259795,0.745357405740226,"cst3"
"ENSDARG00000007804",49.9086826742199,1.02195062893639,0.561619930395913,1.81964808160559,0.0688126144943363,0.258165395356878,"gas6"
"ENSDARG00000007808",367.01067161139,0.151838065219651,0.451338632544813,0.336417169440011,0.736556303903377,0.890658745893849,"zdhhc16a"
"ENSDARG00000007812",79.9874832714179,0.918727219483094,0.493150580553547,1.86297503381594,0.0624657788756869,0.244262461748681,"sp3b"
"ENSDARG00000007813",38.4497492681763,0.019945649327499,0.664695265219131,0.0300072083722809,0.976061304311015,0.992383388236006,"rnpepl1"
"ENSDARG00000007818",50.2236907610851,0.406432595036742,0.579030960291733,0.701918589693321,0.482729935045643,0.736366510957455,"palm1b"
"ENSDARG00000007823",44.675202829073,-1.61910513331643,0.791616832588607,-2.0453141806269,0.0408238935562641,0.191915423545663,"atf3"
"ENSDARG00000007825",81.7938923117924,-0.0152938884815438,0.509888485988115,-0.0299945750920531,0.976071379675057,0.992383388236006,"map2k1"
"ENSDARG00000007836",764.589044643471,-0.942435529516963,0.43203498074917,-2.18138709019055,0.0291547976850823,0.156924217234977,"ctsla"
"ENSDARG00000007863",138.819200264646,-0.937376059969189,0.514616891487088,-1.82150270516861,0.068530475843139,0.257877785507821,"tra2a"
"ENSDARG00000007867",214.046845021958,-0.152359675747315,0.432630601073262,-0.352170362820717,0.724710502020668,0.885024404750074,"dazap2"
"ENSDARG00000007869",35.4931823638205,1.20780258692171,0.771910826954582,1.56469185914499,0.117655178237401,0.345158049801702,"ehd3"
"ENSDARG00000007886",277.332936187784,-0.306873298442571,0.52525574600034,-0.584235966535,0.55906156662762,0.787345039667232,"slc35b2"
"ENSDARG00000007892",48.7023137378333,-0.776811094182642,0.702026304724419,-1.10652704742678,0.26849846372025,0.548544841460807,"pdcd2"
"ENSDARG00000007901",77.9983151159003,-0.48944598104955,0.515031387842825,-0.95032262615986,0.341948345543895,0.623426513909128,"crnkl1"
"ENSDARG00000007912",31.670687547646,1.30243632624862,0.763255000989873,1.70642357345773,0.0879292446533038,0.296300692924346,"si:ch211-196i2.1"
"ENSDARG00000007916",59.8908324356677,1.10907778415406,0.556228664816056,1.99392417958329,0.0461603410688416,0.206574390780901,"xpnpep3"
"ENSDARG00000007918",79.019290135541,-1.46034216255103,0.592421253467925,-2.46504012812245,0.0136997907778775,0.101614392597468,"ttc27"
"ENSDARG00000007923",182.541342603077,0.0775636950928416,0.458929579432229,0.169010014976155,0.865788763912549,0.952860092902188,"ptpn1"
"ENSDARG00000007943",28.0819298913783,-0.476580257734722,0.711286435061379,-0.670025793045803,0.502841347929471,0.750980742228977,"gabpb2a"
"ENSDARG00000007950",46.38004865473,0.104381124557665,0.604288478251495,0.172733931415822,0.862860571256884,0.952398611087492,"itga11b"
"ENSDARG00000007955",170.083280243019,-0.0493360233215167,0.507484657358018,-0.0972167780960347,0.922554244163405,0.974910694461423,"iars1"
"ENSDARG00000007959",465.526967907059,-1.13220440586083,0.437647050057508,-2.58702624800523,0.00968082173972471,0.0831181035672442,"hibadhb"
"ENSDARG00000007960",693.452850682054,-0.516883224388698,0.391777869813063,-1.31932726224513,0.18705972742911,0.45363428344495,"hnrnpaba"
"ENSDARG00000007971",76.4810667995122,-0.949533296360289,0.584634413733476,-1.62414882541137,0.104344049627985,0.322775117373314,"cks1b"
"ENSDARG00000007975",46.9371223628469,-0.0542641373251176,0.625933139506881,-0.0866931847830707,0.930915393777749,0.978402851478134,"fth1b"
"ENSDARG00000007976",75.8215814741972,0.0486748381530411,0.613416599949093,0.07935037649304,0.936753937940437,0.98098688724157,"si:ch211-220f16.2"
"ENSDARG00000007989",239.697575868682,-1.32971953028826,0.513759419609182,-2.58821440451599,0.00964749107818628,0.0830068578068866,"nedd8"
"ENSDARG00000007996",67.0270576829637,0.79360051767487,0.553763698074734,1.43310318179753,0.151828352293046,0.402433320892945,"pou2f1b"
"ENSDARG00000008014",55.9824251312526,-0.195797165602488,0.61123790683138,-0.320328898803887,0.748719018304469,0.897441100895567,"nudt17"
"ENSDARG00000008020",144.282050135815,-1.45612047614821,0.595128257004092,-2.4467338914109,0.0144157229865667,0.104976068776866,"med31"
"ENSDARG00000008022",29.4235730880287,1.07467672807167,0.671223281579408,1.60107189003177,0.109360997361733,0.331158692623383,"kif18a"
"ENSDARG00000008026",117.23479684837,-0.550256460843404,0.505745234190537,-1.08801116381078,0.276590179165835,0.55666927823782,"niban2b"
"ENSDARG00000008030",90.4408696447943,-0.0309632335326508,0.492312851882321,-0.0628934089659964,0.949851383338746,0.984735972029048,"myl9b"
"ENSDARG00000008032",115.059620686802,0.693756044885657,0.500477697911922,1.38618773180129,0.1656895866255,0.42385929699886,"sart3"
"ENSDARG00000008034",125.066063302874,-0.374364119479156,0.486417307477964,-0.769635688787896,0.441516028583674,0.704700751564926,"skib"
"ENSDARG00000008049",108.004409102961,-1.47301848584237,0.5691876841332,-2.58793105842687,0.00965543031788592,0.0830068578068866,"si:dkey-42i9.4"
"ENSDARG00000008060",28.550314171597,0.278099198279366,0.751114822776375,0.370248582302526,0.711197281080248,0.879428998768398,"scara3"
"ENSDARG00000008068",45.2394783049745,-1.91440634270069,0.873899054202867,-2.19064929009098,0.0284771813434111,0.155246569259241,"tma16"
"ENSDARG00000008097",74.9760092217411,-0.758895726353953,0.545869208801813,-1.39025193969034,0.164452386340668,0.42190695811573,"srsf9"
"ENSDARG00000008100",177.093892298686,1.11727374676776,0.443952576007287,2.51665111804513,0.0118476080760049,0.093905391682832,"slc7a10a"
"ENSDARG00000008105",99.0558857392929,-0.843425183346112,0.509262781899053,-1.65616890400072,0.0976876186276098,0.312165484992154,"mettl2a"
"ENSDARG00000008107",40.5092107013468,0.259049108072684,0.61857432130698,0.418784128518853,0.67537390524286,0.860310753639674,"src"
"ENSDARG00000008119",57.9950713848721,-0.240398491777779,0.546243354488946,-0.440094126184274,0.659868935983626,0.850994181918881,"e2f6"
"ENSDARG00000008127",23.9242573210558,3.88247834873265,1.02405456952414,3.79128072299582,0.000149872436120627,0.0054670680181598,"pcdh15b"
"ENSDARG00000008141",68.1978626865796,-0.0517454711290276,0.560297297156987,-0.0923535976196747,0.92641710553845,0.976211110974258,"rbl1"
"ENSDARG00000008142",185.150190279009,-0.0270328791687077,0.443023088301255,-0.0610191204082921,0.951343981544626,0.985253513621515,"stxbp3"
"ENSDARG00000008153",360.819262181858,0.257684457551151,0.417695552110031,0.616919323774056,0.537287940330944,0.773248553449906,"serinc5"
"ENSDARG00000008155",31.6283757531882,0.146146085163938,0.699706510274413,0.208867693837266,0.834551524490951,0.93884152758204,"sms"
"ENSDARG00000008165",193.54922910475,-0.8100126781765,0.43863683948085,-1.84665902466194,0.0647965738312651,0.249164475006112,"caspa"
"ENSDARG00000008170",157.266411508806,-0.710373684433593,0.46280081484336,-1.53494475733373,0.124797398210131,0.357251856976312,"dbnla"
"ENSDARG00000008184",283.124658753506,0.255413830833143,0.469000103575651,0.544592269566406,0.586033972667149,0.804170992088761,"mia3"
"ENSDARG00000008186",52.4485419314735,-0.0117522871615399,0.592382293772794,-0.0198390250435936,0.98417178651943,0.995630958194037,"syk"
"ENSDARG00000008188",310.908472183184,0.706462221398241,0.407354371353209,1.73426940050112,0.0828702941343325,0.286501147346684,"sf1"
"ENSDARG00000008192",32.7090297147938,0.52341981152976,0.825703224895274,0.633907917213412,0.526140918388321,0.767537959069327,"pank1a"
"ENSDARG00000008200",188.719892358605,-0.777087382292016,0.443582435470505,-1.75184434764141,0.0798005762109155,0.280373024471561,"ugp2b"
"ENSDARG00000008218",94.3461792069776,0.235832677226821,0.48285432969311,0.488413715533441,0.625256828857374,0.828977549361946,"znf410"
"ENSDARG00000008224",200.919521538599,0.550178777637128,0.475428583849441,1.15722696599866,0.247179643235214,0.527424551195996,"vps35"
"ENSDARG00000008235",35.5341241778685,0.172950070799749,0.613447637443371,0.281931268853757,0.777996212585481,0.913711065065197,"cog5"
"ENSDARG00000008237",279.81345641614,-0.641688497058053,0.455518451031606,-1.40869924281844,0.158924118920352,0.41344425403461,"sars1"
"ENSDARG00000008238",44.522639126296,-0.354812658728758,0.60896622725488,-0.582647514506996,0.560130612369389,0.787689418399247,"manba"
"ENSDARG00000008239",69.9118590004499,0.0293266930461009,0.519191098491599,0.0564853541043047,0.954955162628579,0.98630155852448,"mocs3"
"ENSDARG00000008243",891.192334981122,-0.927303092699939,0.448217855030179,-2.06886691882791,0.0385585766591878,0.185511912424078,"cct8"
"ENSDARG00000008247",61.2520345201553,0.197365704945974,0.597572995245319,0.330278822029015,0.741189293511127,0.893438896208868,"vezf1a"
"ENSDARG00000008255",333.984631565319,0.0916248548906507,0.551015486823765,0.166283629193086,0.867933748701513,0.953321620172225,"cnot6a"
"ENSDARG00000008275",273.782246110968,1.55850740482258,0.467501503927014,3.3336949544143,0.000857005897230757,0.0190475640179297,NA
"ENSDARG00000008287",88.9772581693179,-0.0926404449566189,0.476787260413042,-0.194301426754491,0.845939868536081,0.943852848472775,"fam114a1"
"ENSDARG00000008292",864.854039977705,-0.689418555039117,0.410784607810286,-1.67829695156814,0.0932891428721211,0.305120859011683,"eif2s3"
"ENSDARG00000008310",51.9218613198589,0.441045215929083,0.551122600196008,0.800266974666297,0.423556133074521,0.690367273658607,"ip6k2a"
"ENSDARG00000008322",53.880450723517,0.94101732500189,0.688033822471129,1.36769050338565,0.171408973778951,0.432523381009785,"ambra1a"
"ENSDARG00000008329",392.232213835089,0.188004416226916,0.477439158800051,0.393776699631066,0.693745908436322,0.870917605057198,"asic1a"
"ENSDARG00000008363",1275.15937009743,-0.905082238441198,0.529321081967882,-1.70989267058159,0.0872857220394738,0.295279008208387,"mcl1b"
"ENSDARG00000008370",395.434428754211,0.694037416884086,0.395825872515833,1.75339073333647,0.0795349605421974,0.279626953103823,"csnk1da"
"ENSDARG00000008372",119.677499233834,1.58476306377328,0.543735045785523,2.91458694093152,0.00356159590132715,0.0468790613581971,"spred2b"
"ENSDARG00000008377",653.618511582255,0.589358262760561,0.408811773748731,1.44163720471221,0.14940474701485,0.398693116877066,"epn2"
"ENSDARG00000008380",242.7393905378,-0.83824372520917,0.452523440777325,-1.85237636257974,0.0639717971404417,0.247417725639859,"brd7"
"ENSDARG00000008383",1284.22241425263,-1.38741033353549,0.421329963221866,-3.29293061173744,0.000991489406586334,0.0210117064560859,"arpc1a"
"ENSDARG00000008384",32.4980026632025,-0.0508223160752145,0.686524132206975,-0.0740284480777618,0.940987749066886,0.982687959240762,"hdac6"
"ENSDARG00000008388",517.469513816775,1.74603562690246,0.417845002594975,4.17866820485808,2.9322109402254e-05,0.00149419649858585,"mmp14b"
"ENSDARG00000008395",74.448739178482,-1.56711837484853,0.569475756035824,-2.75186144140252,0.00592575872383417,0.0640087416843932,"snupn"
"ENSDARG00000008398",42.0016893932161,1.27781710530629,0.619535172773114,2.06254166262527,0.039156195287092,0.187173062398126,"cacna1c"
"ENSDARG00000008403",84.9119293891613,4.50026977622308,0.597199593477737,7.53562096386599,4.86016415613198e-14,2.09316295640381e-11,"phospho1"
"ENSDARG00000008413",265.49614771888,-0.366271844999795,0.457339707488665,-0.800874796135809,0.423204132441579,0.690142710666608,"atp11a"
"ENSDARG00000008433",41.3953039575753,0.485166466235012,0.618671832120667,0.784206490494275,0.432918957323095,0.69850870447765,"unc45b"
"ENSDARG00000008434",113.755910623693,-0.38101436909679,0.46337314981929,-0.822262509697381,0.410927508931816,0.68017520105984,"bcl2l1"
"ENSDARG00000008447",269.594465086086,-0.616106533134156,0.430451348612943,-1.43130352621604,0.152343243766634,0.402891900032359,"fkbp4"
"ENSDARG00000008450",285.061224268562,0.457308016896268,0.417598948444651,1.09508900489217,0.273477645173671,0.553931018407348,"pcolce2a"
"ENSDARG00000008461",107.052043221807,-0.325453609031457,0.510283365368885,-0.637789963614012,0.52361041367767,0.766190556007297,"anapc5"
"ENSDARG00000008472",22.5301760573532,-0.871478670550515,0.808495048728457,-1.07790229751081,0.28107736002291,0.561555447034514,"apex2"
"ENSDARG00000008480",103.731839202951,-0.73948435251992,0.582198340987118,-1.27015881094083,0.204028066177763,0.476029369697346,"trmt61a"
"ENSDARG00000008487",99.9007490498142,0.909781249731978,0.482041512446031,1.88735041742662,0.0591132093690304,0.237231414579873,"dmd"
"ENSDARG00000008490",118.798151002972,-1.57027174516597,0.562188315387765,-2.79314191025633,0.00521987867017071,0.0598202576184112,"ltv1"
"ENSDARG00000008491",258.078507400038,-1.18427098504555,0.531340716822566,-2.22883537351988,0.0258248603852674,0.148807816574754,"si:ch211-107o10.3"
"ENSDARG00000008494",117.61955161272,-0.170892371223391,0.522468785979297,-0.327086279236905,0.743602629146936,0.895032475366223,"myl6"
"ENSDARG00000008502",331.733875537152,-1.28545993202975,0.448233986869458,-2.86783235918281,0.00413294458758033,0.0515691057839112,"pno1"
"ENSDARG00000008503",42.7593970114837,1.06926991454629,0.596102495031802,1.79376856070573,0.0728501169927526,0.265671104061797,"glcci1a"
"ENSDARG00000008542",54.5595119711474,0.0536172870118761,0.559019110182065,0.0959131558032313,0.923589545933546,0.975541457892307,"yod1"
"ENSDARG00000008548",126.552925619043,0.391002453070593,0.468353009132877,0.834845608859237,0.403804642438775,0.675249972595201,"arhgap12a"
"ENSDARG00000008551",110.288777386825,-1.62896286377804,0.616681282308147,-2.64149879445193,0.00825401009103916,0.0767939294254103,"pole3"
"ENSDARG00000008560",18.2646396871978,0.835599281082865,0.772207643068164,1.08209144079801,0.279211898668919,0.559802279801888,"brap"
"ENSDARG00000008568",324.79580087456,-0.77470894214927,0.440720039823821,-1.75782554035655,0.0787771982260292,0.277869824681823,"slc25a24"
"ENSDARG00000008573",146.216332496684,-0.0252139098697423,0.446612939473766,-0.0564558427246898,0.954978671788327,0.98630155852448,"fam20b"
"ENSDARG00000008575",107.297778766676,1.02778208680329,0.526401792203836,1.95246692170323,0.0508827944777191,0.217457166796424,"lyst"
"ENSDARG00000008592",72.7201727273834,-1.72940385344371,0.58136943761865,-2.97470720257937,0.00293268322048791,0.0413019553552048,"mtmr8"
"ENSDARG00000008593",124.248216380717,1.34692604211383,0.515144426403119,2.61465711959351,0.00893170694615618,0.0800854395151989,"nbas"
"ENSDARG00000008623",59.0814495387891,-0.705076866422619,0.541166364621157,-1.30288375722724,0.192614450036631,0.460529284104417,NA
"ENSDARG00000008639",38.3106693472254,0.634996630550527,0.62149982651802,1.02171650490737,0.306915097066965,0.588903418761274,"kifap3a"
"ENSDARG00000008678",285.718731392305,-1.00904140748369,0.482253871659811,-2.09234485564791,0.0364076778785938,0.179894376744038,"snx3"
"ENSDARG00000008697",100.426123631092,0.907092623365061,0.497661057617724,1.82271168193723,0.0683470700565039,0.25772284230717,"epas1a"
"ENSDARG00000008703",19.1044904026202,0.828635963291382,0.746712784575541,1.10971176656954,0.267123250845007,0.547381323414489,"apeh"
"ENSDARG00000008706",599.591402994967,-1.38652601594044,0.476564876386215,-2.90941713215302,0.00362103367986956,0.0474896077209612,"paip2b"
"ENSDARG00000008723",70.5389216025009,0.519061392750039,0.538972579147822,0.963057143965904,0.33551884698455,0.618034233732164,"prkcba"
"ENSDARG00000008735",453.567474089408,-1.14879274562775,0.529362159088806,-2.17014519436971,0.0299958483763833,0.159707903466283,"atp6ap2"
"ENSDARG00000008740",125.109789812912,-1.06260382610067,0.461753877876258,-2.30123422241282,0.0213783954841328,0.132816639417709,"esf1"
"ENSDARG00000008748",417.570388604081,-1.05593424998684,0.401299794074645,-2.63128530235534,0.00850625938856117,0.0778843037236965,"ube2na"
"ENSDARG00000008757",124.129751544587,-0.936486272330027,0.471386416606976,-1.98666367832748,0.0469596794314482,0.208010400805703,"entpd6"
"ENSDARG00000008765",59.4341507218607,-1.07302265096214,0.565957489525555,-1.89594213491487,0.0579676965462327,0.23465884593629,"tmed5"
"ENSDARG00000008767",31.142038701212,1.31444276532342,0.671976788016453,1.95608358616583,0.0504553083830942,0.216344210963617,"tle2b"
"ENSDARG00000008784",28.3831974526842,0.524920763113781,0.683085030583859,0.768455960255945,0.442216345182533,0.705038272581595,"prpf4ba"
"ENSDARG00000008785",460.019636173571,-0.83851190184393,0.40475876189726,-2.07163372551468,0.0382996122565372,0.184768031212174,"dldh"
"ENSDARG00000008803",261.950706104177,0.00762064928433933,0.412910458769454,0.018455936686734,0.985275129002096,0.995791691696213,"marcksb"
"ENSDARG00000008805",123.345404537901,-0.207456916029542,0.451597366667412,-0.459384689420316,0.645957940968827,0.841838558770201,"orc3"
"ENSDARG00000008808",256.687766266889,0.257656587905279,0.520415691646091,0.495097653743498,0.620531189924989,0.825560430182345,"eml2"
"ENSDARG00000008811",29.2246175308005,-0.200212319715186,0.729919219874743,-0.274293804387756,0.783858845381545,0.915919783361544,"cmtm3"
"ENSDARG00000008816",539.853535491058,-0.0944651801829317,0.436780491898218,-0.216276097342151,0.828772539714144,0.936380904396174,"glud1a"
